#  JIO#
#  Name of dataset:	
#  Generating program:	Fresn-Main-AD2-v1.vi
#  Saved on file:	17-6-2025	13:57
#  Total number of sections:	1
#  ***SECTION	Dataset
#  *FREE
#  Model: CCD-S3600-D(-UV)
#  Hardware Revision: A1.00
#  Firmware Revision: A1.10
#  Serial Number:   015035288C33EBB5
#  type apertuur:
#  *PARA
#  n			aantal spleten 
#  a		mm	afstand tussen spleten 
#  b		mm	breedte spleten
#  l		m	Golflengte 
#  d	0	m	afstand puntbron tot apertuur
#  lB		m	afstand bronlens tot apertuur
#  fB		m	brandpuntsafstand bronlens
#  s	0	m	afstand apertuur tot scherm 
#  lS	 	m	afstand  apertuur tot schermlens 
#  fS		m	brandpuntsafstand schermlens 
#  p	8	um	Sensor Pixel Pitch
#  U	2.30	V	Voltage_Laserdiode
#  T	20	us	Integration Time
#  n	32		Scans per Acquisition
#  HwC	Off		Hardware Dark Correction
#  *DATA	3648	rows	2	columns
#  Index   	Averages
     612	730.531  
     613	727.312  
     614	726.344  
     615	725.656  
     616	724.937  
     617	723.719  
     618	729.656  
     619	724.844  
     620	738.812  
     621	733.875  
     622	729.531  
     623	722.656  
     624	724.562  
     625	728.250  
     626	732.906  
     627	735.844  
     628	736.844  
     629	733.875  
     630	730.344  
     631	726.156  
     632	722.844  
     633	722.344  
     634	722.375  
     635	722.781  
     636	723.094  
     637	722.094  
     638	728.406  
     639	724.531  
     640	738.594  
     641	735.344  
     642	731.719  
     643	726.937  
     644	731.469  
     645	735.500  
     646	742.594  
     647	747.469  
     648	747.156  
     649	746.625  
     650	744.812  
     651	742.187  
     652	740.281  
     653	739.437  
     654	740.156  
     655	742.219  
     656	743.187  
     657	744.156  
     658	751.437  
     659	747.812  
     660	764.500  
     661	761.531  
     662	757.469  
     663	754.281  
     664	760.125  
     665	764.125  
     666	772.156  
     667	778.000  
     668	778.906  
     669	776.719  
     670	773.562  
     671	771.219  
     672	769.562  
     673	768.125  
     674	769.375  
     675	769.531  
     676	769.875  
     677	769.844  
     678	776.969  
     679	773.625  
     680	792.281  
     681	789.875  
     682	786.375  
     683	782.281  
     684	786.687  
     685	788.625  
     686	793.875  
     687	799.406  
     688	798.781  
     689	793.469  
     690	788.000  
     691	784.219  
     692	781.594  
     693	779.437  
     694	779.594  
     695	781.156  
     696	781.156  
     697	779.687  
     698	785.406  
     699	780.969  
     700	799.594  
     701	793.906  
     702	787.125  
     703	780.937  
     704	782.812  
     705	784.062  
     706	788.812  
     707	792.187  
     708	791.219  
     709	786.594  
     710	781.844  
     711	777.125  
     712	773.500  
     713	770.562  
     714	767.750  
     715	767.000  
     716	764.875  
     717	761.562  
     718	766.656  
     719	761.094  
     720	775.937  
     721	770.094  
     722	762.844  
     723	756.187  
     724	759.187  
     725	761.281  
     726	765.187  
     727	767.094  
     728	765.281  
     729	761.000  
     730	755.687  
     731	750.594  
     732	746.344  
     733	742.656  
     734	740.969  
     735	739.750  
     736	738.812  
     737	738.312  
     738	744.219  
     739	739.562  
     740	752.594  
     741	747.437  
     742	740.750  
     743	734.219  
     744	736.531  
     745	737.875  
     746	743.156  
     747	745.500  
     748	744.750  
     749	742.312  
     750	738.000  
     751	733.875  
     752	730.562  
     753	728.625  
     754	728.062  
     755	727.906  
     756	728.687  
     757	729.562  
     758	735.812  
     759	733.062  
     760	749.094  
     761	745.719  
     762	741.937  
     763	737.219  
     764	741.750  
     765	744.906  
     766	751.281  
     767	755.531  
     768	756.219  
     769	754.562  
     770	752.250  
     771	749.031  
     772	747.812  
     773	748.281  
     774	748.969  
     775	749.469  
     776	750.344  
     777	751.406  
     778	759.875  
     779	758.219  
     780	775.375  
     781	770.969  
     782	766.969  
     783	764.344  
     784	769.937  
     785	774.656  
     786	782.094  
     787	786.844  
     788	787.906  
     789	785.406  
     790	783.062  
     791	779.937  
     792	779.031  
     793	777.781  
     794	780.375  
     795	783.031  
     796	784.937  
     797	786.031  
     798	794.687  
     799	793.312  
     800	813.187  
     801	808.719  
     802	803.469  
     803	799.531  
     804	802.906  
     805	806.187  
     806	814.031  
     807	818.750  
     808	820.906  
     809	818.812  
     810	813.406  
     811	808.781  
     812	806.156  
     813	804.719  
     814	804.844  
     815	805.187  
     816	805.906  
     817	805.344  
     818	810.437  
     819	807.437  
     820	826.437  
     821	820.937  
     822	813.156  
     823	806.406  
     824	809.250  
     825	811.094  
     826	815.625  
     827	818.781  
     828	818.687  
     829	812.750  
     830	807.219  
     831	802.125  
     832	798.406  
     833	795.406  
     834	793.469  
     835	793.437  
     836	791.656  
     837	788.844  
     838	794.594  
     839	789.656  
     840	806.625  
     841	799.687  
     842	792.094  
     843	785.219  
     844	786.875  
     845	786.594  
     846	791.344  
     847	794.500  
     848	793.500  
     849	788.812  
     850	781.406  
     851	775.312  
     852	769.437  
     853	766.656  
     854	764.406  
     855	763.187  
     856	761.781  
     857	758.187  
     858	762.812  
     859	758.406  
     860	772.875  
     861	765.219  
     862	759.625  
     863	753.875  
     864	755.219  
     865	755.750  
     866	759.281  
     867	762.000  
     868	761.062  
     869	756.969  
     870	752.344  
     871	748.062  
     872	744.375  
     873	743.531  
     874	744.125  
     875	744.375  
     876	744.062  
     877	742.719  
     878	748.844  
     879	744.781  
     880	759.656  
     881	753.250  
     882	748.750  
     883	743.031  
     884	746.875  
     885	750.219  
     886	757.187  
     887	761.906  
     888	763.062  
     889	758.625  
     890	754.812  
     891	751.156  
     892	750.094  
     893	749.187  
     894	749.187  
     895	751.656  
     896	753.625  
     897	755.656  
     898	764.000  
     899	762.062  
     900	781.031  
     901	777.969  
     902	775.062  
     903	772.531  
     904	778.844  
     905	783.781  
     906	792.187  
     907	798.187  
     908	799.469  
     909	797.625  
     910	795.562  
     911	792.719  
     912	792.469  
     913	793.031  
     914	794.906  
     915	796.687  
     916	799.344  
     917	801.969  
     918	809.531  
     919	807.656  
     920	830.531  
     921	826.344  
     922	823.656  
     923	821.594  
     924	827.719  
     925	831.719  
     926	841.219  
     927	847.562  
     928	850.406  
     929	846.406  
     930	842.281  
     931	838.687  
     932	835.437  
     933	834.844  
     934	837.562  
     935	841.187  
     936	842.781  
     937	842.687  
     938	849.531  
     939	848.687  
     940	871.437  
     941	865.906  
     942	859.219  
     943	852.125  
     944	855.187  
     945	856.437  
     946	864.406  
     947	871.219  
     948	871.625  
     949	866.406  
     950	858.969  
     951	851.969  
     952	849.062  
     953	848.031  
     954	845.594  
     955	843.875  
     956	842.562  
     957	841.094  
     958	846.437  
     959	841.562  
     960	862.156  
     961	853.875  
     962	844.812  
     963	835.469  
     964	835.656  
     965	835.687  
     966	839.750  
     967	840.781  
     968	837.781  
     969	831.406  
     970	822.250  
     971	815.250  
     972	809.219  
     973	804.625  
     974	802.781  
     975	799.687  
     976	798.219  
     977	794.594  
     978	798.594  
     979	792.906  
     980	808.781  
     981	800.312  
     982	792.094  
     983	783.812  
     984	785.281  
     985	785.250  
     986	790.312  
     987	793.000  
     988	791.281  
     989	785.937  
     990	778.812  
     991	772.687  
     992	768.219  
     993	765.531  
     994	763.844  
     995	763.562  
     996	762.375  
     997	763.375  
     998	769.656  
     999	763.937  
    1000	778.812  
    1001	772.750  
    1002	767.219  
    1003	761.312  
    1004	763.094  
    1005	765.500  
    1006	769.062  
    1007	773.187  
    1008	774.031  
    1009	772.250  
    1010	768.156  
    1011	764.469  
    1012	762.656  
    1013	762.156  
    1014	764.000  
    1015	765.969  
    1016	767.875  
    1017	769.562  
    1018	777.250  
    1019	774.937  
    1020	794.906  
    1021	792.125  
    1022	788.250  
    1023	785.031  
    1024	792.875  
    1025	798.406  
    1026	806.062  
    1027	813.625  
    1028	817.031  
    1029	818.312  
    1030	816.312  
    1031	816.469  
    1032	816.500  
    1033	817.844  
    1034	818.875  
    1035	822.469  
    1036	825.750  
    1037	829.187  
    1038	837.406  
    1039	837.375  
    1040	860.562  
    1041	856.844  
    1042	851.937  
    1043	849.437  
    1044	856.687  
    1045	861.781  
    1046	872.781  
    1047	881.031  
    1048	883.719  
    1049	880.937  
    1050	876.437  
    1051	872.437  
    1052	871.906  
    1053	874.375  
    1054	876.969  
    1055	878.062  
    1056	879.250  
    1057	881.406  
    1058	888.687  
    1059	889.531  
    1060	918.844  
    1061	912.375  
    1062	905.125  
    1063	901.000  
    1064	903.656  
    1065	907.000  
    1066	916.812  
    1067	923.656  
    1068	924.187  
    1069	919.312  
    1070	911.844  
    1071	905.094  
    1072	898.531  
    1073	895.875  
    1074	894.844  
    1075	894.844  
    1076	895.062  
    1077	894.406  
    1078	899.781  
    1079	895.219  
    1080	919.625  
    1081	907.437  
    1082	895.406  
    1083	887.844  
    1084	888.125  
    1085	890.156  
    1086	895.500  
    1087	898.406  
    1088	894.875  
    1089	886.687  
    1090	876.906  
    1091	868.375  
    1092	861.219  
    1093	858.312  
    1094	857.281  
    1095	854.937  
    1096	851.781  
    1097	847.656  
    1098	850.437  
    1099	845.125  
    1100	862.125  
    1101	851.312  
    1102	840.719  
    1103	831.031  
    1104	831.125  
    1105	831.875  
    1106	836.094  
    1107	836.062  
    1108	832.469  
    1109	826.750  
    1110	818.125  
    1111	810.406  
    1112	803.937  
    1113	800.562  
    1114	797.031  
    1115	794.406  
    1116	792.187  
    1117	789.719  
    1118	795.594  
    1119	788.719  
    1120	805.187  
    1121	799.375  
    1122	792.781  
    1123	786.312  
    1124	789.250  
    1125	790.250  
    1126	795.812  
    1127	799.469  
    1128	799.562  
    1129	796.312  
    1130	790.594  
    1131	786.187  
    1132	783.250  
    1133	781.969  
    1134	780.719  
    1135	782.969  
    1136	784.094  
    1137	783.375  
    1138	791.656  
    1139	790.312  
    1140	809.844  
    1141	807.125  
    1142	803.281  
    1143	799.219  
    1144	804.719  
    1145	810.469  
    1146	819.812  
    1147	826.625  
    1148	830.937  
    1149	829.812  
    1150	827.562  
    1151	825.875  
    1152	827.062  
    1153	828.687  
    1154	831.687  
    1155	835.406  
    1156	838.750  
    1157	842.781  
    1158	853.500  
    1159	855.500  
    1160	884.625  
    1161	882.187  
    1162	880.187  
    1163	880.187  
    1164	888.062  
    1165	895.031  
    1166	909.375  
    1167	920.344  
    1168	924.344  
    1169	922.281  
    1170	919.719  
    1171	917.281  
    1172	918.250  
    1173	917.937  
    1174	921.406  
    1175	924.250  
    1176	927.219  
    1177	931.156  
    1178	941.844  
    1179	941.875  
    1180	972.719  
    1181	964.875  
    1182	957.281  
    1183	954.937  
    1184	958.781  
    1185	963.906  
    1186	974.125  
    1187	981.531  
    1188	984.500  
    1189	980.937  
    1190	972.750  
    1191	965.531  
    1192	959.500  
    1193	955.375  
    1194	954.406  
    1195	951.562  
    1196	951.625  
    1197	951.562  
    1198	955.187  
    1199	950.500  
    1200	977.469  
    1201	966.312  
    1202	953.594  
    1203	945.094  
    1204	947.375  
    1205	944.406  
    1206	949.250  
    1207	954.875  
    1208	952.594  
    1209	943.094  
    1210	932.219  
    1211	922.187  
    1212	912.937  
    1213	906.000  
    1214	901.031  
    1215	897.187  
    1216	893.937  
    1217	890.937  
    1218	892.625  
    1219	887.375  
    1220	909.000  
    1221	896.719  
    1222	884.812  
    1223	876.375  
    1224	873.094  
    1225	872.750  
    1226	876.094  
    1227	876.062  
    1228	873.656  
    1229	864.875  
    1230	854.656  
    1231	846.125  
    1232	838.937  
    1233	833.906  
    1234	830.594  
    1235	827.187  
    1236	824.281  
    1237	820.656  
    1238	824.844  
    1239	820.594  
    1240	837.781  
    1241	828.969  
    1242	820.719  
    1243	812.875  
    1244	814.500  
    1245	815.625  
    1246	819.969  
    1247	823.250  
    1248	822.344  
    1249	820.469  
    1250	814.844  
    1251	809.875  
    1252	806.750  
    1253	806.875  
    1254	808.187  
    1255	809.562  
    1256	809.844  
    1257	810.469  
    1258	817.906  
    1259	815.875  
    1260	838.594  
    1261	834.469  
    1262	831.969  
    1263	830.156  
    1264	838.719  
    1265	844.781  
    1266	857.187  
    1267	866.937  
    1268	871.875  
    1269	873.719  
    1270	873.031  
    1271	872.156  
    1272	874.781  
    1273	879.187  
    1274	883.687  
    1275	889.375  
    1276	897.219  
    1277	904.344  
    1278	917.500  
    1279	923.344  
    1280	958.187  
    1281	955.469  
    1282	953.594  
    1283	957.562  
    1284	967.281  
    1285	979.281  
    1286	997.562  
    1287	1015.281 
    1288	1025.469 
    1289	1029.906 
    1290	1029.156 
    1291	1029.656 
    1292	1034.625 
    1293	1041.594 
    1294	1047.187 
    1295	1053.937 
    1296	1061.406 
    1297	1067.125 
    1298	1079.125 
    1299	1083.719 
    1300	1129.719 
    1301	1119.594 
    1302	1109.156 
    1303	1111.375 
    1304	1116.969 
    1305	1123.312 
    1306	1139.125 
    1307	1148.312 
    1308	1146.125 
    1309	1139.687 
    1310	1127.969 
    1311	1120.281 
    1312	1116.500 
    1313	1113.656 
    1314	1116.187 
    1315	1119.281 
    1316	1119.906 
    1317	1120.687 
    1318	1124.812 
    1319	1123.094 
    1320	1161.375 
    1321	1143.562 
    1322	1131.656 
    1323	1125.531 
    1324	1125.312 
    1325	1125.250 
    1326	1134.375 
    1327	1136.094 
    1328	1129.187 
    1329	1115.125 
    1330	1101.219 
    1331	1086.594 
    1332	1078.969 
    1333	1071.031 
    1334	1063.750 
    1335	1057.656 
    1336	1050.594 
    1337	1044.906 
    1338	1043.187 
    1339	1036.781 
    1340	1063.781 
    1341	1041.937 
    1342	1022.687 
    1343	1008.969 
    1344	1001.969 
    1345	995.156  
    1346	995.562  
    1347	993.156  
    1348	982.875  
    1349	970.344  
    1350	956.469  
    1351	942.937  
    1352	932.469  
    1353	923.656  
    1354	917.812  
    1355	911.250  
    1356	907.375  
    1357	901.344  
    1358	902.844  
    1359	894.625  
    1360	915.187  
    1361	902.000  
    1362	890.375  
    1363	879.406  
    1364	876.469  
    1365	876.531  
    1366	882.062  
    1367	883.812  
    1368	881.000  
    1369	872.750  
    1370	862.625  
    1371	855.000  
    1372	849.656  
    1373	847.687  
    1374	847.844  
    1375	847.687  
    1376	847.281  
    1377	846.937  
    1378	853.500  
    1379	853.281  
    1380	879.625  
    1381	873.594  
    1382	869.344  
    1383	867.625  
    1384	874.250  
    1385	880.812  
    1386	894.594  
    1387	906.625  
    1388	911.875  
    1389	913.625  
    1390	914.000  
    1391	914.656  
    1392	917.062  
    1393	924.719  
    1394	932.500  
    1395	939.500  
    1396	949.219  
    1397	960.594  
    1398	977.406  
    1399	986.937  
    1400	1031.000 
    1401	1035.156 
    1402	1034.781 
    1403	1043.281 
    1404	1061.094 
    1405	1078.469 
    1406	1107.594 
    1407	1132.281 
    1408	1144.937 
    1409	1153.156 
    1410	1150.937 
    1411	1154.812 
    1412	1164.719 
    1413	1173.312 
    1414	1185.375 
    1415	1199.125 
    1416	1211.031 
    1417	1222.406 
    1418	1239.844 
    1419	1253.062 
    1420	1312.750 
    1421	1298.031 
    1422	1289.469 
    1423	1293.437 
    1424	1300.656 
    1425	1310.281 
    1426	1331.625 
    1427	1346.156 
    1428	1354.500 
    1429	1347.156 
    1430	1339.000 
    1431	1339.500 
    1432	1339.812 
    1433	1341.562 
    1434	1343.344 
    1435	1349.625 
    1436	1356.906 
    1437	1362.281 
    1438	1375.250 
    1439	1390.875 
    1440	1442.437 
    1441	1398.250 
    1442	1362.094 
    1443	1352.687 
    1444	1349.844 
    1445	1349.656 
    1446	1360.344 
    1447	1369.562 
    1448	1354.812 
    1449	1330.469 
    1450	1311.250 
    1451	1291.469 
    1452	1279.312 
    1453	1273.687 
    1454	1274.750 
    1455	1275.000 
    1456	1274.469 
    1457	1268.844 
    1458	1262.687 
    1459	1249.406 
    1460	1277.437 
    1461	1234.500 
    1462	1202.812 
    1463	1186.312 
    1464	1176.906 
    1465	1175.375 
    1466	1179.469 
    1467	1176.031 
    1468	1163.844 
    1469	1142.312 
    1470	1114.031 
    1471	1093.281 
    1472	1080.500 
    1473	1071.844 
    1474	1063.969 
    1475	1056.156 
    1476	1044.281 
    1477	1031.375 
    1478	1024.719 
    1479	1012.750 
    1480	1033.687 
    1481	1012.500 
    1482	987.625  
    1483	970.719  
    1484	963.062  
    1485	955.156  
    1486	955.281  
    1487	951.469  
    1488	940.875  
    1489	928.750  
    1490	915.812  
    1491	903.781  
    1492	894.062  
    1493	887.937  
    1494	882.969  
    1495	879.562  
    1496	874.312  
    1497	871.594  
    1498	876.562  
    1499	874.687  
    1500	899.594  
    1501	890.875  
    1502	881.125  
    1503	877.125  
    1504	882.094  
    1505	887.250  
    1506	897.531  
    1507	907.000  
    1508	912.781  
    1509	913.500  
    1510	912.906  
    1511	914.812  
    1512	920.125  
    1513	927.937  
    1514	936.469  
    1515	949.469  
    1516	963.469  
    1517	975.594  
    1518	994.937  
    1519	1010.937 
    1520	1064.531 
    1521	1076.312 
    1522	1086.375 
    1523	1101.937 
    1524	1125.062 
    1525	1151.781 
    1526	1188.187 
    1527	1221.500 
    1528	1245.062 
    1529	1257.719 
    1530	1262.562 
    1531	1273.500 
    1532	1281.500 
    1533	1293.062 
    1534	1312.312 
    1535	1340.437 
    1536	1365.125 
    1537	1389.344 
    1538	1416.750 
